dataset,subset,model,prop,blackbox_tnr,blackbox_fpr,blackbox_fnr,blackbox_tpr,blackbox_prec,blackbox_rec,blackbox_f1,fidelity,robustness,surrogate_tnr,surrogate_fpr,surrogate_fnr,surrogate_tpr,surrogate_prec,surrogate_rec,surrogate_f1
cicids_improved,tuesday,VAE,0.1,0.9045436356360727,0.09545636436392739,0.7944126074498568,0.20558739255014327,0.09859154929577464,0.20558739255014327,0.13327141862084976,0.9517396572615544,0.998234377704691,0.912765106042417,0.08723489395758303,0.8230659025787965,0.17693409742120345,0.09338374291115312,0.17693409742120345,0.1222469685721356
cicids_improved,tuesday,OCSVM,0.1,0.9226235948925025,0.07737640510749755,0.919054441260745,0.08094555873925502,0.05044642857142857,0.08094555873925502,0.062156215621562164,0.9617102302232993,0.9953262939241821,0.9113099785368693,0.08869002146313071,0.9670487106017192,0.0329512893982808,0.018518518518518517,0.0329512893982808,0.023711340206185566
cicids_improved,tuesday,IForest,0.1,0.9489614027429153,0.05103859725708465,0.7177650429799427,0.2822349570200573,0.21925431274346133,0.2822349570200573,0.24678985280300658,0.9798511338064739,0.9986151981997576,0.9358652551929862,0.06413474480701371,0.8409742120343839,0.15902578796561603,0.11183879093198992,0.15902578796561603,0.1313220940550133
cicids_improved,wednesday,AE,0,0.995646831665789,0.004353168334210988,0.0040202761754937946,0.9959797238245062,0.9963861039869434,0.9959797238245062,0.9961828724613189,0.9936476094951521,0.9999840792217923,0.9825522204669124,0.01744777953308759,0.0032628328380819205,0.9967371671619181,0.9856817723488231,0.9967371671619181,0.9911786433361821
cicids_improved,wednesday,VAE,0,0.9956117254695454,0.004388274530454625,0.0036998193788964633,0.9963001806211035,0.9963582333061415,0.9963001806211035,0.9963292061179897,0.9927560459155244,0.9994427727627326,0.9801649991223451,0.019835000877654906,0.0032628328380819205,0.9967371671619181,0.9837545645360706,0.9967371671619181,0.9902033137978439
cicids_improved,wednesday,OCSVM,0,0.9451992276636827,0.05480077233631736,0.0,1.0,0.9565023546130911,1.0,0.9777676498654095,0.9865787839709605,0.9991243571985798,0.9588906441987011,0.04110935580129893,2.913243605430286e-05,0.9999708675639457,0.967010367365337,0.9999708675639457,0.9832144596259059
cicids_improved,wednesday,IForest,0,0.9303142004563806,0.06968579954361945,0.0,1.0,0.945333370053152,1.0,0.9718985800642723,0.9872633774338889,0.9981213481714987,0.9114270668773038,0.08857293312269615,0.0,1.0,0.931531384840837,1.0,0.9645521601685985
cicids_improved,wednesday,AE,0.01,0.9465683693171845,0.05343163068281552,0.4931830099632931,0.5068169900367069,0.9195517733495427,0.5068169900367069,0.653469809371772,0.7854038305392368,0.9575711260766426,0.9332631209408461,0.06673687905915394,0.167948493853056,0.832051506146944,0.9375943798831331,0.832051506146944,0.8816756189417794
cicids_improved,wednesday,VAE,0.01,0.946322625943479,0.053677374056520975,0.2952863718464138,0.7047136281535862,0.9405497880944049,0.7047136281535862,0.8057290365559164,0.8587349349636211,0.991227651207591,0.9207653150781113,0.07923468492188872,0.13491231136747656,0.8650876886325235,0.929362794191287,0.8650876886325235,0.8960741120733878
cicids_improved,wednesday,OCSVM,0.01,0.9457258206073372,0.054274179392662804,0.2723882771077317,0.7276117228922683,0.9417087700776714,0.7276117228922683,0.8209308440704708,0.7947493273471208,0.9935361640476986,0.9448481657012463,0.05515183429875373,0.5149740721319117,0.48502592786808835,0.9137760702524698,0.48502592786808835,0.633692383816085
cicids_improved,wednesday,IForest,0.01,0.9403194663858171,0.0596805336141829,0.0,1.0,0.9528118581024816,1.0,0.9758357971344098,0.9947779847478945,0.9999522376653771,0.9378620326487626,0.06213796735123749,0.0,1.0,0.9509640957446809,1.0,0.9748658089801482
cicids_improved,wednesday,AE,0.03,0.9474811304195191,0.05251886958048096,0.48849268775855037,0.5115073122414496,0.9214863020888002,0.5115073122414496,0.6578493817909329,0.8351881039945233,0.9982964767317827,0.938002457433737,0.06199754256626294,0.5050399114373944,0.4949600885626056,0.9058434634250373,0.4949600885626056,0.6401416676086055
cicids_improved,wednesday,VAE,0.03,0.9467439002984027,0.05325609970159733,0.37540057099574664,0.6245994290042534,0.9339199372740341,0.6245994290042534,0.7485641464308783,0.8231042333349254,0.9965451911289424,0.9326312094084606,0.06736879059153941,0.2617549379479112,0.7382450620520888,0.9296038151137197,0.7382450620520888,0.8229467736173804
cicids_improved,wednesday,OCSVM,0.03,0.9457960329998245,0.05420396700017553,0.6914292373128241,0.3085707626871759,0.8727752142386289,0.3085707626871759,0.4559424906375103,0.8824091321583799,0.9957332314403528,0.9497279269791118,0.05027207302088819,0.6807085008448407,0.31929149915515936,0.8844415752098128,0.31929149915515936,0.469198167729783
cicids_improved,wednesday,IForest,0.03,0.9626470071967702,0.03735299280322977,0.365815999533881,0.634184000466119,0.9534007795734244,0.634184000466119,0.7616998198009063,0.9258091735524032,0.9988696247472576,0.9437247674214498,0.05627523257855011,0.30932820602458777,0.6906717939754122,0.9366678519220892,0.6906717939754122,0.7950768818015661
cicids_improved,wednesday,AE,0.05,0.9465332631209409,0.05346673687905915,0.5871933811105284,0.4128066188894715,0.9029503600331358,0.4128066188894715,0.5665846978148303,0.9541003964273773,0.9925809173552403,0.9332982271370897,0.0667017728629103,0.5504282468099982,0.44957175319000175,0.890376182783291,0.44957175319000175,0.5974679623678811
cicids_improved,wednesday,VAE,0.05,0.9466736879059154,0.05332631209408461,0.8095612655130222,0.1904387344869778,0.8114448857994042,0.1904387344869778,0.3084800151007503,0.9608348856092086,0.9978029326073459,0.9391258557135335,0.060874144286466564,0.7774864534172348,0.22251354658276526,0.8149807938540333,0.22251354658276526,0.34958121653164903
cicids_improved,wednesday,OCSVM,0.05,0.9516587677725118,0.04834123222748815,0.8680591971100623,0.13194080288993765,0.7668472739586861,0.13194080288993765,0.22514416384967187,0.9444683256117559,0.9987581792998041,0.9701597331929086,0.02984026680709145,0.9147584921051098,0.08524150789489017,0.7748940677966102,0.08524150789489017,0.15358773817647367
cicids_improved,wednesday,IForest,0.05,0.9599789362822538,0.040021063717746184,0.7059954553399755,0.29400454466002446,0.8985042735042735,0.29400454466002446,0.44303964177531935,0.9400423492700323,0.9994905350973555,0.9478321923819554,0.052167807618044584,0.6878168152420906,0.31218318475790946,0.8782166857892149,0.31218318475790946,0.4606258596973865
cicids_improved,wednesday,AE,0.1,0.8988941548183255,0.10110584518167456,0.8105517683388686,0.1894482316611315,0.6930619204945113,0.1894482316611315,0.29755885515568875,0.9487032526149878,0.9990925156421646,0.9395120238722134,0.06048797612778655,0.7906543145137797,0.20934568548622035,0.806600067347626,0.20934568548622035,0.33241586677460394
cicids_improved,wednesday,VAE,0.1,0.9018781814990345,0.09812181850096542,0.634766649187205,0.36523335081279495,0.8177015392642839,0.36523335081279495,0.5049337468283056,0.904841508652943,0.9959561223352598,0.9277163419343514,0.07228365806564858,0.6696964400163141,0.3303035599836858,0.8463088751212958,0.3303035599836858,0.47515872849569396
cicids_improved,wednesday,OCSVM,0.1,0.9577672459189047,0.042232754081095315,0.910446891569073,0.089553108430927,0.7187280804302081,0.089553108430927,0.159262233505168,0.9581920364267406,0.9976596456034771,0.9784447955064068,0.02155520449359312,0.9187496358445493,0.08125036415545069,0.8195709667940053,0.08125036415545069,0.14784383365580853
cicids_improved,wednesday,IForest,0.1,0.9492715464279445,0.050728453572055465,0.567616384082037,0.43238361591796304,0.9112789341192362,0.43238361591796304,0.5864896370497698,0.9416025855343809,0.9953829743197847,0.943127962085308,0.05687203791469194,0.6404183417817398,0.3595816582182602,0.8839790875886271,0.3595816582182602,0.511213733976682
cicids_improved,thursday,AE,0,0.9676405906377631,0.032359409362236885,0.009462395738417327,0.9905376042615827,0.944905054827494,0.9905376042615827,0.9671833829517845,0.9894792479424127,0.9997986458936347,0.9584118755890669,0.04158812441093308,0.00476624377935095,0.995233756220649,0.9305937868659064,0.995233756220649,0.9618289585097375
cicids_improved,thursday,VAE,0,0.9643418158969526,0.03565818410304744,0.009462395738417327,0.9905376042615827,0.939627659574468,0.9905376042615827,0.9644112328112737,0.9730940575369359,0.9977095970400947,0.928722902921772,0.07127709707822809,0.0009111936636994462,0.9990888063363006,0.8870495986060116,0.9990888063363006,0.9397415611814346
cicids_improved,thursday,OCSVM,0,0.9576264530317311,0.04237354696826893,0.0025233055302446203,0.9974766944697554,0.9295231874591771,0.9974766944697554,0.9623017885519154,0.9211950366212781,0.9975837507236163,0.956880301602262,0.043119698397737986,0.176210836195416,0.823789163804584,0.9145591782740643,0.823789163804584,0.8668043366029943
cicids_improved,thursday,IForest,0,0.9582547910775997,0.04174520892240025,0.0025233055302446203,0.9974766944697554,0.9304956191970708,0.9974766944697554,0.9628226379351171,0.9799904356799477,0.9984395056756689,0.9284872761545712,0.07151272384542884,0.00035045910142286394,0.9996495408985772,0.8867748554374184,0.9996495408985772,0.9398352553542011
cicids_improved,thursday,AE,0.01,0.9752591894439209,0.02474081055607917,0.010233405761547628,0.9897665942384524,0.9572910311165345,0.9897665942384524,0.9732579778068784,0.977347663033903,0.9991442450479474,0.9494580584354383,0.05054194156456174,0.001051377304268592,0.9989486226957314,0.917176137460583,0.9989486226957314,0.9563175199624238
cicids_improved,thursday,VAE,0.01,0.9526390197926484,0.047360980207351557,0.15539356557089787,0.8446064344291021,0.9090223295111648,0.8446064344291021,0.8756312901936562,0.8904130276106819,0.9992952606277214,0.9341030474395224,0.06589695256047753,0.1898787411509077,0.8101212588490924,0.8732245391356905,0.8101212588490924,0.8404901283496347
cicids_improved,thursday,OCSVM,0.01,0.9591580270185359,0.040841972981464025,0.24511109553515104,0.7548889044648489,0.9119390347163421,0.7548889044648489,0.826015262491851,0.8911177669829604,0.9952933477637109,0.9621426327364122,0.03785736726358781,0.317305670428261,0.6826943295717389,0.9099402092675636,0.6826943295717389,0.7801049217091827
cicids_improved,thursday,IForest,0.01,0.965009425070688,0.03499057492931197,0.37779491133384735,0.6222050886661527,0.9087837837837838,0.6222050886661527,0.7386727688787186,0.874027837205205,0.995368855553598,0.9375196355639334,0.0624803644360666,0.07675054321160721,0.9232494567883928,0.8922305764411027,0.9232494567883928,0.9074750258353427
cicids_improved,thursday,AE,0.03,0.9533459000942507,0.04665409990574929,0.02460222891988505,0.9753977710801149,0.9213453389830508,0.9753977710801149,0.947601375506452,0.989227555309456,0.9996224610505651,0.9490260760289035,0.05097392397109645,0.010023130300693909,0.9899768696993061,0.9158345221112696,0.9899768696993061,0.9514635050018525
cicids_improved,thursday,VAE,0.03,0.952717562048382,0.04728243795161797,0.615756641199972,0.384243358800028,0.8199222255459169,0.384243358800028,0.5232663580394216,0.9432181420049836,0.997608919986912,0.9325322023248508,0.06746779767514922,0.7179505151748791,0.28204948482512093,0.700801114594218,0.28204948482512093,0.4022190014493478
cicids_improved,thursday,OCSVM,0.03,0.95311027332705,0.04688972667295005,0.6497511740379898,0.35024882596201024,0.8071393958972702,0.35024882596201024,0.4885130511291427,0.9542926178550754,0.9991694143112431,0.9486726358781025,0.05132736412189758,0.695661316324385,0.30433868367561506,0.7686316162152593,0.30433868367561506,0.4360313315926893
cicids_improved,thursday,IForest,0.03,0.9643810870248194,0.03561891297518065,0.7968739048153081,0.20312609518469193,0.7616294349540079,0.20312609518469193,0.3207171314741036,0.8978379602829025,0.9583952077722685,0.9301759346528432,0.06982406534715677,0.6656620172425878,0.3343379827574122,0.7284667073915699,0.3343379827574122,0.4583233245255825
cicids_improved,thursday,AE,0.05,0.9529924599434496,0.047007540056550425,0.8710310506763861,0.12896894932361394,0.60586104708594,0.12896894932361394,0.21266759130836804,0.9707281467871436,0.9987415368352168,0.9428212378259504,0.05717876217404964,0.8258919184131212,0.17410808158687882,0.6304568527918781,0.17410808158687882,0.27286208601087497
cicids_improved,thursday,VAE,0.05,0.9530317310713163,0.04696826892868363,0.8404710170323123,0.15952898296768767,0.6555299539170507,0.15952898296768767,0.2566097299735047,0.977498678613677,0.9983136593591906,0.9388548539114043,0.06114514608859566,0.8537183710660966,0.14628162893390342,0.572722283205269,0.14628162893390342,0.2330411478979398
cicids_improved,thursday,OCSVM,0.05,0.955545083254791,0.04445491674520892,0.8150276862690125,0.1849723137309876,0.699814372845399,0.1849723137309876,0.29260450160771706,0.9671792806624551,0.9992700913644258,0.9453345900094251,0.05466540999057493,0.872362795261793,0.12763720473820706,0.5667600373482726,0.12763720473820706,0.20835240274599545
cicids_improved,thursday,IForest,0.05,0.9626531573986805,0.03734684260131951,0.9286465269503049,0.0713534730496951,0.5170137125444388,0.0713534730496951,0.12540034491254004,0.9801666205230173,0.9978354433565729,0.9465519949732957,0.05344800502670437,0.9196747739538795,0.08032522604612041,0.4571200638213004,0.08032522604612041,0.13664003815428638
cicids_improved,thursday,AE,0.1,0.906377631165567,0.09362236883443292,0.5691455807107311,0.43085441928926893,0.7205485875043958,0.43085441928926893,0.5392578296341785,0.8908912436132994,0.9914424504794744,0.9246779767514923,0.0753220232485077,0.7722015840751384,0.22779841592486158,0.6288699690402477,0.22779841592486158,0.33444816053511706
cicids_improved,thursday,VAE,0.1,0.9056707508639649,0.09432924913603519,0.5494497792107661,0.4505502207892339,0.7279728199320499,0.4505502207892339,0.5566090834307486,0.8834914802043744,0.9996476303138607,0.9308042726987119,0.06919572730128809,0.7410107240485035,0.25898927595149646,0.6771119662818398,0.25898927595149646,0.37467045224092477
cicids_improved,thursday,OCSVM,0.1,0.9578228086710651,0.042177191328934965,0.9405621363986822,0.059437863601317725,0.441207075962539,0.059437863601317725,0.10476249305083699,0.9793612040975561,0.999697968840452,0.9520106817467797,0.04798931825322023,0.9629915188897455,0.03700848111025443,0.3017142857142857,0.03700848111025443,0.06592994942873197
cicids_improved,thursday,IForest,0.1,0.940425699026076,0.05957430097392397,0.8052148314291722,0.19478516857082778,0.6468808193668529,0.19478516857082778,0.2994128104293487,0.9640582920137928,0.9966776572449725,0.918865849827207,0.08113415017279296,0.7886030700217285,0.21139692997827153,0.5934671389216843,0.21139692997827153,0.3117473771254328
cicids_improved,friday,AE,0,0.9624754123165381,0.037524587683461945,0.0,1.0,0.9809783129757819,1.0,0.9903978317684639,0.9932598749919453,0.9995231651523938,0.949046754425783,0.050953245574216974,0.0,1.0,0.9743457890526797,1.0,0.9870062219649833
cicids_improved,friday,VAE,0,0.9714404599788168,0.028559540021183234,0.0005864070837975722,0.9994135929162025,0.9854483077634724,0.9994135929162025,0.9923818211814486,0.9902184419099169,0.9990205554481604,0.9459827507943713,0.05401724920562869,0.0,1.0,0.9728449997147584,1.0,0.9862356139031866
cicids_improved,friday,OCSVM,0,0.9521485852625208,0.0478514147374792,0.0007818761117300963,0.9992181238882699,0.9758514050091631,0.9992181238882699,0.9873965405676869,0.986468200270636,0.9996004897222759,0.9396656075049176,0.06033439249508246,0.0,1.0,0.9697653258520681,1.0,0.9846506211927285
cicids_improved,friday,IForest,0,0.9494250264790437,0.05057497352095627,0.00027365663910553374,0.9997263433608945,0.9745245989101025,0.9997263433608945,0.9869646182495345,0.9964301823571107,0.9997938011469811,0.9425783023150249,0.057421697684975036,0.0,1.0,0.9711828691838943,1.0,0.9853807927886281
cicids_improved,friday,AE,0.01,0.9511650779240429,0.04883492207595703,0.2145272581559452,0.7854727418440548,0.9688728149487643,0.7854727418440548,0.8675864153550532,0.9446484953927444,0.9969843417745988,0.9317597215917688,0.0682402784082312,0.14454934615610157,0.8554506538438984,0.9604108146067416,0.8554506538438984,0.9048972882442338
cicids_improved,friday,VAE,0.01,0.9509381146920866,0.04906188530791345,0.17285326140073107,0.8271467385992689,0.9702611606631051,0.8271467385992689,0.8930063731903938,0.908138410980089,0.9841098008892325,0.9358450597669844,0.06415494023301559,0.04269043570046326,0.9573095642995367,0.9665291784255294,0.9573095642995367,0.9618972797800255
cicids_improved,friday,OCSVM,0.01,0.9448479346345892,0.055152065365410806,0.14867374264547784,0.8513262573545222,0.9676079180644731,0.8513262573545222,0.9057502339606944,0.9741993685160126,0.9960177846510728,0.9239673172945982,0.07603268270540173,0.13682831955276686,0.8631716804472331,0.9564642942233966,0.8631716804472331,0.9074264343251685
cicids_improved,friday,IForest,0.01,0.9594114086851263,0.040588591314873655,0.290017396743486,0.709982603256514,0.9713063243749165,0.709982603256514,0.820335614427355,0.8856369611444036,0.999677814292158,0.9370177031320926,0.0629822968679074,0.1943548544733087,0.8056451455266913,0.9611716144679462,0.8056451455266913,0.876563164610804
cicids_improved,friday,AE,0.03,0.9505598426388259,0.04944015736117416,0.5635763013350534,0.4364236986649465,0.9446983159854447,0.4364236986649465,0.5970344818365355,0.8621302919002513,0.9967523680649526,0.9343697987592676,0.06563020124073234,0.4216266932504545,0.5783733067495456,0.9446111607712936,0.5783733067495456,0.7174569305190162
cicids_improved,friday,VAE,0.03,0.9509759418974126,0.04902405810258738,0.5037823256904943,0.49621767430950564,0.951427928940859,0.49621767430950564,0.6522526689019925,0.9015013853985437,0.9966621560667569,0.919011953396883,0.08098804660311697,0.3761410504505561,0.6238589495494439,0.9371348034177995,0.6238589495494439,0.7490612091625984
cicids_improved,friday,OCSVM,0.03,0.9548721440459979,0.045127855954002115,0.6121503547762857,0.3878496452237143,0.9432850011884953,0.3878496452237143,0.5496855694379035,0.877608093304981,0.9983246343192216,0.9469662581328492,0.05303374186715085,0.7268124865615043,0.2731875134384957,0.9088307972428145,0.2731875134384957,0.42009708883778946
cicids_improved,friday,IForest,0.03,0.9642911181721895,0.03570888182781056,0.6175648468500167,0.3824351531499834,0.953971427178312,0.3824351531499834,0.5459898420494502,0.9440427862620014,0.9998324634319221,0.9563095778483885,0.04369042215161144,0.5392013135518677,0.46079868644813227,0.9532937037486352,0.46079868644813227,0.6212839974699557
cicids_improved,friday,AE,0.05,0.9501437433802391,0.04985625661976093,0.633006900056686,0.36699309994331397,0.934405016672473,0.36699309994331397,0.5270027507999775,0.8424254140086346,0.997744700045106,0.9377364200332879,0.06226357996671206,0.8146953615199671,0.18530463848003284,0.8520582419557793,0.18530463848003284,0.30440716063257606
cicids_improved,friday,VAE,0.05,0.9510515963080648,0.04894840369193524,0.6075959264254579,0.3924040735745421,0.9394449904066638,0.3924040735745421,0.5535793073020074,0.9310393710934983,0.9994329531541981,0.9366394310788319,0.0633605689211681,0.563849957974159,0.436150042025841,0.930173420043355,0.436150042025841,0.593849388531811
cicids_improved,friday,OCSVM,0.05,0.9572552579815403,0.042744742018459674,0.7904962958619207,0.2095037041380793,0.9046252532072924,0.2095037041380793,0.34021616645769515,0.9167343256653134,0.9995102777240802,0.9400438795581783,0.05995612044182176,0.8333822005903164,0.16661779940968355,0.8432090216638639,0.16661779940968355,0.2782529215903898
cicids_improved,friday,IForest,0.05,0.9728400665758814,0.027159933424118626,0.7272034246173694,0.27279657538263063,0.9510699195856617,0.27279657538263063,0.423981893579208,0.9434113022746311,0.9988014691668278,0.9660689968225148,0.03393100317748525,0.6490158134443598,0.35098418655564023,0.9524213652999522,0.35098418655564023,0.5129406387476433
cicids_improved,friday,AE,0.1,0.9054698138901498,0.0945301861098502,0.5398463613440451,0.460153638655955,0.9040322580645161,0.460153638655955,0.6098783663000816,0.9282814614343707,0.9956698240866035,0.9156075049175367,0.08439249508246331,0.5722746730780508,0.4277253269219492,0.9074772944055074,0.4277253269219492,0.5814114146030396
cicids_improved,friday,VAE,0.1,0.9034271448025419,0.09657285519745801,0.4304814402157978,0.5695185597842022,0.9194357663542554,0.5695185597842022,0.7033603707995364,0.9054964881757845,0.9993814034409434,0.9099334241186261,0.09006657588137389,0.527140874528431,0.47285912547156905,0.9103944001204275,0.47285912547156905,0.6224286320772923
cicids_improved,friday,OCSVM,0.1,0.9423135118777425,0.057686488122257525,0.7261087980609472,0.27389120193905275,0.9018472034498295,0.27389120193905275,0.4201751229459038,0.9442489851150203,0.9982473097493395,0.9372068391587229,0.06279316084127705,0.763032897437401,0.23696710256259895,0.8795617790031198,0.23696710256259895,0.37334852637738286
cicids_improved,friday,IForest,0.1,0.9654259343319715,0.034574065668028446,0.6327332434175805,0.36726675658241953,0.953611125209359,0.36726675658241953,0.5302983263244052,0.9827179586313551,0.999639152007217,0.9565743682856711,0.04342563171432894,0.6112511972477961,0.3887488027522039,0.9454268872409203,0.3887488027522039,0.5509522820139899
