dataset,subset,model,prop,blackbox_tnr,blackbox_fpr,blackbox_fnr,blackbox_tpr,blackbox_prec,blackbox_rec,blackbox_f1,fidelity,robustness,surrogate_tnr,surrogate_fpr,surrogate_fnr,surrogate_tpr,surrogate_prec,surrogate_rec,surrogate_f1
cicids_improved,wednesday,OCSVM,0.1,0.9499736703528173,0.050026329647182725,0.0,1.0,0.9601409750776202,1.0,0.9796652253949227,0.9781089299644966,0.9987104169651813,0.9600140424784974,0.039985957521502545,2.913243605430286e-05,0.9999708675639457,0.9678829235280848,0.9999708675639457,0.9836652815589626
cicids_improved,wednesday,IForest,0.1,0.895839915745129,0.10416008425487099,0.0,1.0,0.9204408334003701,1.0,0.958572445859339,0.9877410007801182,0.9994586935409403,0.8961207653150781,0.10387923468492188,0.0,1.0,0.9206383264047204,1.0,0.9586795324740612
cicids_improved,thursday,AE,0,0.9824458058435438,0.017554194156456173,0.005677437443050396,0.9943225625569496,0.9694526071208911,0.9943225625569496,0.9817301038062284,0.9860058896076112,0.9975585814603206,0.9653628652214892,0.03463713477851084,0.004906427419920096,0.9950935725800799,0.9415080575634989,0.9950935725800799,0.9675594629591768
cicids_improved,thursday,VAE,0,0.9776547282437952,0.022345271756204838,0.006097988364757833,0.9939020116352422,0.9614211132958167,0.9939020116352422,0.9773917838433968,0.9885479852004732,0.9978354433565729,0.9636349355953503,0.0363650644046497,0.00035045910142286394,0.9996495408985772,0.9390308138003687,0.9996495408985772,0.9683924630792734
cicids_improved,thursday,OCSVM,0,0.9637920201068174,0.03620797989318253,0.00301394827223663,0.9969860517277633,0.9391258418064176,0.9969860517277633,0.9671913779621256,0.9833631169615665,0.9994462762074954,0.9636349355953503,0.0363650644046497,0.002102754608537184,0.9978972453914629,0.9389302908395436,0.9978972453914629,0.9675161399932043
cicids_improved,thursday,IForest,0,0.9635563933396167,0.036443606660383286,0.18293965094273498,0.817060349057265,0.9262614223281684,0.817060349057265,0.8682407269477134,0.9199114041931993,0.9987415368352168,0.94062205466541,0.05937794533459001,0.000981285483984019,0.999018714516016,0.9040913415794481,0.999018714516016,0.9491875332978157
cicids_improved,thursday,AE,0.01,0.976555136663525,0.023444863336475025,0.0032242237330903484,0.9967757762669096,0.9597111621001485,0.9967757762669096,0.9778923843905792,0.9850242883390803,0.9974327351438423,0.95519164310399,0.04480835689601005,0.0018924791476834654,0.9981075208523166,0.9258175671282751,0.9981075208523166,0.9606044252563409
cicids_improved,thursday,VAE,0.01,0.9758089852340559,0.02419101476594408,0.006798906567603561,0.9932010934323965,0.9583389692952793,0.9932010934323965,0.9754586445461743,0.9868113060330724,0.9983639978857819,0.9608466855168081,0.03915331448319196,0.00028036728113829115,0.9997196327188617,0.9346657929226737,0.9997196327188617,0.9660988248044163
cicids_improved,thursday,OCSVM,0.01,0.9637920201068174,0.03620797989318253,0.00301394827223663,0.9969860517277633,0.9391258418064176,0.9969860517277633,0.9671913779621256,0.9751075986005889,0.9987667060985125,0.9471410618912975,0.05285893810870248,0.002102754608537184,0.9978972453914629,0.9136238208303921,0.9978972453914629,0.9539028475711893
cicids_improved,thursday,IForest,0.01,0.9635563933396167,0.036443606660383286,0.18293965094273498,0.817060349057265,0.9262614223281684,0.817060349057265,0.8682407269477134,0.9215222370441217,0.9988422138883994,0.9430568645931511,0.05694313540684889,0.000981285483984019,0.999018714516016,0.9076609565051265,0.999018714516016,0.9511511511511511
cicids_improved,thursday,AE,0.03,0.9776154571159283,0.022384542884071632,0.0055372538024812505,0.9944627461975187,0.9613768803360889,0.9944627461975187,0.9776399655469422,0.9884221388839949,0.9980619667262339,0.9630065975494816,0.03699340245051838,0.00035045910142286394,0.9996495408985772,0.9380426203630624,0.9996495408985772,0.9678667164331037
cicids_improved,thursday,VAE,0.03,0.9654806786050896,0.034519321394910464,0.0025233055302446203,0.9974766944697554,0.9418266048974189,0.9974766944697554,0.9688531844640365,0.9881201077244469,0.9988925524149909,0.9516965127238455,0.04830348727615457,0.00035045910142286394,0.9996495408985772,0.9206041828040279,0.9996495408985772,0.9584999495950804
cicids_improved,thursday,OCSVM,0.03,0.9637920201068174,0.03620797989318253,0.00301394827223663,0.9969860517277633,0.9391258418064176,0.9969860517277633,0.9671913779621256,0.9838413329641842,0.9995972917872694,0.964459629280553,0.03554037071944706,0.002102754608537184,0.9978972453914629,0.9402324659886409,0.9978972453914629,0.9682070114590772
cicids_improved,thursday,IForest,0.03,0.9635563933396167,0.036443606660383286,0.18293965094273498,0.817060349057265,0.9262614223281684,0.817060349057265,0.8682407269477134,0.9201882660894516,0.9989932294681735,0.9409754948162111,0.05902450518378888,0.000981285483984019,0.999018714516016,0.9046077684691546,0.999018714516016,0.9494720714119175
cicids_improved,thursday,AE,0.05,0.9754555450832548,0.024544454916745208,0.0021728464288217563,0.9978271535711782,0.9579436107933518,0.9978271535711782,0.9774787146388355,0.9867357982431855,0.9984143364123732,0.9558592522777254,0.04414074772227458,0.001051377304268592,0.9989486226957314,0.9268990634755463,0.9989486226957314,0.9615760887899335
